,Text,Completion,Correction,GLEU_lang8,GLEU_clova
1045,"또한 , 일자라 찾는 과정 속에서 신청하신 샘플으러서 실력이 의심스럽습니다 .","또한 , 일자리를 찾기 위해 보낸 샘플이므로 본인의 평소 실력을 확신 하기가 힘듭니다 .","또한 , 일자리를 찾는 과정에서 보내주신 샘플을 보고 실력을 의심했습니다 .",0.08,0.13157894736842105
1046,뇌 안에서 예쁘게 되고 싶다 라는 마음이 돼서 점점 먹는 양을 줄여 가다고 해요 .,"그 것을 보고 예쁘게 되고 싶다고 생각하게 되어 , 점점 먹는 양을 줄여 간다고 해요 .","머리 속으로 예뻐지고 싶다는 생각이 들어서 , 점점 먹는 양을 줄이게 되었어요 .",0.27586206896551724,0.12962962962962962
1047,이런 식으로 미스터리 책을 좋아해서 읽는데 한국에서는 미스터리 책이 많나요 ?,미스터리 책을 좋아해서 이런 식으로 읽고 있는데 한국에는 미스터리 책이 많은가요 ?,한국에서도 미스터리 소설을 좋아합니까 ?,0.30952380952380953,0.05263157894736842
1048,오후에 폭죽을 터트릴 때 저도 깜짝 놀랐어요  .,오후에 폭죽을 터뜨릴 때 { - > 생략 } 깜짝 놀랐어요  .,"오후에 폭죽이 터졌을 때 , 저도 깜짝 놀랐어요  .",0.23809523809523808,0.4
1049,아마도 너무 좋아요 왜냐하면 나는 햇볕에 탄을 받았어요 ㅠ !,날씨가 너무 좋아서 햇볕에 타고 말았어요 .,아마 햇빛이 강해서 탔을 거예요 .,0.058823529411764705,0.0
1050,만약에 김치가 없었더라면 무슨 맛을 밥을 먹을까라는 가사의 노래가 있습니다만 김치없이 한국요리의 이야기가 못 해질 정도록 김치는 한국음식을 생각 하기에 중요한 요소입니다 .,""" 만약에 김치가 없었더라면 무슨 맛으로 밥을 먹을까 "" 라는 가사의 노래가 있습니다만 김치 없이 한국요리는 이야기를 할 수 없을 정도로 김치는 한국음식에 있어서 중요한 요소입니다 .","만약에 김치가 없었더라면 무슨 맛으로 밥을 먹을까라는 가사의 노래가 있는데 , 김치 없이 한국 요리를 말할 수 없을 정도로 김치는 한국 음식을 생각하기에 중요한 요소입니다 .",0.23529411764705882,0.2755102040816326
1051,어느 경우에나 한국으로 6월에 꼭 돌아갑니다 .,어떤 경우라도 6월안에 한국으로 돌아 갈 겁니다 !,"어떤 경우라도 , 저는 6월에 한국으로 돌아갈 예정입니다 .",0.038461538461538464,0.1
1052,집 안에 있으니까 그냥 컴퓨터를 쓰고 티비를 봐요 .,그래서 저는 요즘집에서 그냥 컴퓨터를하거나 티비를 본답니다,"집에만 있어서 , 그냥 컴퓨터하고 티비만 봐요 .",0.06666666666666667,0.13333333333333333
1053,제가 미용실을 떠나기 전에 다음 또 이발사가 잘라주기 위해서 이발사의 직원번호를 기억했어요 .,미용실을 떠나기 전에 다음에 또 이발사에게 머리를 맡기기 위해 이발사의 직원번호를 기억했어요 .,미용실을 떠나기 전에 다음에도 이발사에게 머리를 자르기 위해 이발사의 직원번호를 기억해두었어요 .,0.3695652173913043,0.21739130434782608
1054,집에서 하기 보다 바같에서 책을 읽으면 집중이 더 잘 되니까 집 근처인 스타벅스으로 향했어요 .,집 보다는 밖에서 책을 읽으면 집중이 더 잘 되니까 집 근처에 있는 스타벅스으로 향했어요 .,집에서 공부하는 것보다 바깥에서 하면 집중이 더 잘 되기 때문에 집 근처의 스타벅스로 갔어요 .,0.5185185185185185,0.16666666666666666
1055,한국 있는 동안 잘 바나나 우유를 마셔요 .,한국에 놀러간 동안에는 바나나우유를 자주 마셨어요 .,한국에 있는 동안은 매일 바나나우유를 먹어요 .,0.038461538461538464,0.07692307692307693
1056,요즘 저의 한국어 장애가 없어지기 때문에 주변에 있는 한국사람들과 갖는 우정을 깊으지고 있는 것 같아요 .,"요즘 제 한국어 실력이 늘면서 , 주변 한국사람들과더 가까워지고 있는것 같아요 .","요즘 저는 한국어를 잘하게 되어서 , 주변에 있는 한국 사람들과 깊은 우정을 나누고 있어요 .",0.08620689655172414,0.10344827586206896
1057,우리는 친구들이 그냥 남아실래요 ?,우리 & ; 그냥 & ; 친구로 남을까요 ?,친구들과 함께 시간을 보낼까요 ?,0.06666666666666667,0.07142857142857142
1058,게다가 광산을 위법적으로 개발해서 귀하고 가치가 있는 광산이 점점 고갈하는데 회복할 수 못합니다 .,"게다가 광산을 위법적으로 개발해서 귀하고 가치있는 지하자원을 점점 고갈하는데 , 이제는 회복할 수 없습니다 .","게다가 불법적인 광산개발로 귀중한 자원이 점점 고갈되고 있는데 , 이를 회복하기 어렵습니다 .",0.3888888888888889,0.06
1059,어떤 이의 존재로 인해 자신이 분명 행복해졌다고 믿는 그런 사람이 누구의 생애든 반드시 있게 마련이다 .,인생에서 어떤 일 때문에 자신이 행복해졌다고 믿을 일이 반드시 있다 . . 이게 아닐런지요 ? ;,"누군가를 통해 자신이 분명히 행복해졌다고 믿는 그런 사람은 , 그 누군가의 인생에도 반드시 있을 것이다 .",0.08620689655172414,0.15517241379310345
1060,집 안에 있으니까 그냥 컴퓨터를 쓰고 티비를 봐요 .,그래서 그냥 집 안에서 컴퓨터를 하거나 티비를 봐요,집에서 할 일이 없어서 그냥 컴퓨터와 TV 를 보고 있어요 .,0.2,0.05263157894736842
1061,사실 초등학교부터 영국 학교가 원래 남녀공학이다 .,사실 영국학교는 초등학교부터 남녀공학이다 .,초등학교때 부터 영국에서는 남녀 공학이 였다 .,0.22727272727272727,0.045454545454545456
1062,"이 입장 이 , 제 첫째로 한국어 입장 이 있어요",이것이 한국어로 쓰는 저의 첫 일기예요 .,제가 가장 먼저 생각한 것은 한국어예요 .,0.0,0.0
1063,전 여러까지 느낌을 받았습니다 .,저는 이곳에서 여러 생각들을 합니다 .,여러가지 감정이 들었어요,0.05555555555555555,0.0
1064,오늘 첫 수업을 듣다가 할아버지가 노일혈 때문에 입원하셨다는 엄마의 문자메시지를 받았다 .,오늘 첫 수업을 받고 있는데 할아버지께서 뇌일혈로 입원하셨다는 엄마의 문자 메시지를 받았다 .,오늘 첫 수업을 듣다가 할아버지가 뇌출혈로 입원하셨다는 엄마의 문자메시지를 받았다 .,0.2608695652173913,0.6666666666666666
1065,그래서 언젠가 한국어 공부는 끝난 후에거나 적어도 한국어 잘 할 때 먼저 이 책을 읽고 싶어요 .,그래서 언젠가 한국어 공부를 끝낸 후에 또는 적어도 한국어를 잘 하게 되면 이 책을 먼저 읽고 싶어요 .,"그래서 언젠가는 한국어 공부가 끝나면이나 적어도 한국어를 잘 하게 되면 , 이 책을 먼저 읽고 싶어요 .",0.2727272727272727,0.22580645161290322
1066,"또 오늘은 한 곰퓨더가 파괴했습니다 , 그래서 저는 소비스 샌터에 가야 되었서요 .","또 오늘은 컴퓨터 한대가 망가졌어요 , 그래서 저는 서비스 센터에 가야 했어요 .",오늘 또 한 개의 가습기가 고장이 나서 서비스 센터에 가야 했습니다 .,0.2391304347826087,0.08695652173913043
1067,요즘 병원에서 치료가 시간을 엄청많이 요구하고 있어요 .,요즘 병원에서 치료받는데 시간이 너무 많이 걸려요,병원에 가면 치료하는데 시간이 많이 걸려요 .,0.11538461538461539,0.038461538461538464
1068, 나는 90점 이상 땄텐데  .," 나는 90점 이상 맞아야 하는데 , 만약 90점을 못 맞으면 어떻게 해야 할 지  .",나는 90점 이상을 받을 수 있었는데,0.12962962962962962,0.16666666666666666
1069, 아름다운 세산을 위해 무엇을 도와 줄수 있다면 자랑감과 성취감도 느낍니다  ., 아름다운 세상을 위해 누군가를 도와 줄수 있다면 자신감과 성취감도 느낄 수 있을 것입니다  .,아름다운 세상을 위해 내가 할 수 있는 일이 있다면 그것은 나 자신에 대한 자부심과 성취감입니다  .,0.2,0.06896551724137931
1070,이제는 겨울 느낌이 아직 않 보이는데도 추운 날씨 위해서 많이 준비를 해야 되는 것 같았어요 .,겨울 느낌이 아직 않 & ; 느껴지는데도 추운 날씨 & ; 때문에 많이 준비를 해야 되는 것 같았어요 .,"아직 겨울느낌은 없지만 , 추운 날씨에 대비해서 많이 준비해야 할 것 같아요 .",0.5,0.08620689655172414
1071,그래서 인간들도 자연재해를 당할 때도 펭귄에게 많이 배워야 해요 .,이런 점은 인간들도 자연재해를 당할 때 펭귄에게 많이 배워야 한다고 생각해요 .,"그래서 사람들도 자연재해를 당했을 때 , 펭귄을 보고 많은 것을 배워야 해요 .",0.30952380952380953,0.17391304347826086
1072,그의 말을 신용하 면 그는 출장중이었기때문에 그당시에 토교에는 없게 되었다 .,그의 말을 믿는다면 그는 출장중이었기 때문에 그 때 도쿄에는 없었던 게 된다 .,"그의 말을 믿으면 , 그가 출장 중이었으므로 도쿄에는 없을 것이다 .",0.10869565217391304,0.10526315789473684
1073,오빠는 노래뿐만 아니라 춤도 잘 춰요,오빠는 노래뿐만 아니라 춤도 잘 춰요 . ~ 뿐더러와 뜻은 똑같습니다 .,오빠는 노래도 잘하고 춤도 잘춰요,0.42857142857142855,0.1111111111111111
1074,개인 소득이 2천만원이라면 한국이 후진국이라고 생각할 수 있는 시대가 몇 년전부터 맞지 않은 개념이었다 .,개인 소득이 2천만원이라면 한국을 후진국으로 보는 것은 이미 몇 년전부터 맞지 않은 생각이다 .,개인 소득이 2천만원이라면 한국이 후진국이라고 생각할 수 있는 시대는 이미 지났다 .,0.3148148148148148,0.5
1075,이 패턴에 와서 힘들어 모든것을 만들어 더 많은 단어에 대한 시간을 주었다 .,"이 패턴은 좀더 많은 단어를 기억하기 위한 시간을 주고 , 모든것들을 힘들게 만듭니다 .","패턴으로 오니 너무 힘들어서 , 새로운 단어를 많이 익히게 되었다 .",0.08,0.021739130434782608
1076,"호주 , 솔로몬 아이랜드스 , 나우루 , 앙골라 , 시에라 리온 , 콩고 하고 지금 파푸아 뉴 기니에서 근문했어요 .","호주 , 솔로몬 아이랜드스 , 나우루 , 앙골라 , 시에라 리온 , 콩고에서 근무를 했고 , 지금은 파푸아 뉴 기니에서 근무하고 있어요 .","호주 , 솔로몬 아일랜드 , 나우루 , 앙골라 , 시에라 리온 , 콩고 에서 근무했고 현재는 파푸아 뉴 기니에서 근무하고 있어요 .",0.5697674418604651,0.524390243902439
1077,사실은 왜 이렇게 다른 사람의 비밀을 일기 좋아해요 몰라요 ;,왜 이렇게 다른 사람의 비밀알기를 좋아 하는지몰라요 ;,사실은 왜이렇게 다른 사람의 비밀일기를 좋아하는지 모르겠어요 .,0.3235294117647059,0.11764705882352941
1078,역시 하는 사람이 많은 말인데 하게 되면 많은 일들이 알게 된다고 생각하니까 .,"영어는 많은 사람들이 이용하는 언어니까 , 만약 할줄알게 된다면 나도 많이 사용할수 있을것 같아",역시 라는 말은 많이 하는데 하면 할 수록 더 많은 것을 알게 되니까,0.02,0.06521739130434782
1079,"그녀는 떼에서 조용히 빠져 나갔고 , 마치 공기를 간지럽힌 것 같이 뒷머리를 흔들면서 , 포켓에 두 손을 넣어 계단을 올라갔어요 .","그녀는 무리에서 조용히 빠져나와 , 마치 공기를 간지럽히듯 뒷머리를 흔들면서 , 호주머니에 두 손을 넣고 계단을 올라갔어요 .","그녀는 아무 말 없이 자리에서 일어나더니 , 마치 공기를 간지럽히는 것처럼 머리를 흔들며 , 주머니에 양손을 넣고 계단을 올라갔어요 .",0.2948717948717949,0.1794871794871795
1080,"날들이 흐름에 따라서 , 이별의 날이 싫어도 점점 다가왔어요 .","시간이 흘러 , 원하지 않는 이별의 날도 점점 다가왔어요 .","시간이 흐르면서 , 이별의 날이 싫어져도 점점 가까워져만 갔어요 .",0.23529411764705882,0.23529411764705882
1081,"한국어나 기타 , 도와 주실 것이 있다고 생각하므로 , 앞으로도 좋게 부탁합니다 .",앞으로도 좋게 부탁합니다 . 앞으로도 많은 부탁 드립니다 .,"한국어를 잘 못해서 , 도움을 받고 싶습니다 .",0.21739130434782608,0.043478260869565216
1082,- 그래서 학생들 사교 생활을 하면 한국에서는 집 밖에 찾아 야 된다 .,- 그래서 한국에서 학생들은 사교 생활을 집 밖에서 한다 .,- 그래서 한국에서는 친구를 사귀려면 밖으로 나가야 한다 .,0.17391304347826086,0.10869565217391304
1083,그러나 너무 작은 꿈을 손에서 너무 쉽게 사라지겠습니다 .,"반대로 꿈이 매우 작으면 수중에서 쉽게 없어진다 """,하지만 그 꿈은 너무나도 작아 금방 사라져 버렸습니다 .,0.03333333333333333,0.03333333333333333
1084,난 여기 있고 진심으로 널 축복할거야,난 이 곳에서 당신을 축복하겠어요,나는 여기서 진심으로 너를 축복해 .,0.05555555555555555,0.05555555555555555
1085,챌린지도 하지 않으면 절대로 성공할 술 없어 . 우리 최선을 다하면 실패해도 후회,도전도 하지 않으면서 어떻게 성공을 기대할 수 있겠니 . 우리가 최선을 다하면 실패해도 후회,챌린지를 하지 않으면 결코 성공할 수 없어 . 우리가 최선을 다한다면 실패해도 후회하지 않을 거야 .,0.24,0.15517241379310345
1086,저는 점심을 되고 먹습니다 .,' ㅠ .,점심식사를 하고나서 먹어요,0.07142857142857142,0.0
1087,한국어능력시험 과거 문제를 풀었습니다 .,이전에 출제된 한국어능력시험 문제를 풀었습니다 .,한국어 능력 시험 기출문제를 풀어봤습니다 .,0.3888888888888889,0.05555555555555555
